transaction_id,user_id,timestamp,amount,merchant,location,latitude,longitude,is_fraud,fraud_type
TXN000617,USER0016,2025-10-29 01:12:54,11.71,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN000759,USER0020,2025-10-29 02:46:54,133.04,Best Buy,"New York, NY",40.7128,-74.006,False,
TXN001428,USER0036,2025-10-29 02:57:54,21.37,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001704,USER0043,2025-10-29 03:49:54,47.53,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN001666,USER0042,2025-10-29 04:05:54,135.73,CVS Pharmacy,"San Francisco, CA",37.7749,-122.4194,False,
TXN000418,USER0011,2025-10-29 05:27:54,32.88,Chipotle,"Boston, MA",42.3601,-71.0589,False,
TXN001902,USER0048,2025-10-29 06:15:54,99.75,Local Restaurant,"Boston, MA",42.3601,-71.0589,False,
TXN001783,USER0045,2025-10-29 07:41:54,110.48,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN001615,USER0041,2025-10-29 08:01:54,9.02,Target,"Seattle, WA",47.6062,-122.3321,False,
TXN001539,USER0039,2025-10-29 08:44:54,65.1,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000892,USER0023,2025-10-29 09:51:54,31.55,Shell Gas Station,"Boston, MA",42.3601,-71.0589,False,
TXN000692,USER0018,2025-10-29 12:48:54,33.2,Chipotle,"San Francisco, CA",37.7749,-122.4194,False,
TXN000852,USER0022,2025-10-29 12:48:54,15.46,Amazon.com,"Atlanta, GA",33.749,-84.388,False,
TXN001502,USER0038,2025-10-29 13:56:54,32.43,Chipotle,"Boston, MA",42.3601,-71.0589,False,
TXN001828,USER0046,2025-10-29 14:54:54,172.92,Online Retailer,"Atlanta, GA",33.749,-84.388,False,
TXN001829,USER0046,2025-10-29 15:35:54,163.35,Online Retailer,"Atlanta, GA",33.749,-84.388,False,
TXN001076,USER0027,2025-10-29 15:46:54,186.86,Uber,"Miami, FL",25.7617,-80.1918,False,
TXN000275,USER0007,2025-10-29 17:02:54,44.48,Target,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001739,USER0044,2025-10-29 21:18:54,360.5,Walmart,"New York, NY",40.7128,-74.006,False,
TXN000452,USER0012,2025-10-29 22:16:54,45.34,Home Depot,"New York, NY",40.7128,-74.006,False,
TXN000651,USER0017,2025-10-29 22:45:54,23.64,Local Restaurant,"Atlanta, GA",33.749,-84.388,False,
TXN001028,USER0026,2025-10-29 23:40:54,83.26,Netflix,"San Francisco, CA",37.7749,-122.4194,False,
TXN000228,USER0006,2025-10-30 00:19:54,16.06,Hilton Hotels,"Chicago, IL",41.8781,-87.6298,False,
TXN001346,USER0034,2025-10-30 00:37:54,30.84,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000115,USER0003,2025-10-30 03:17:54,42.23,Best Buy,"Miami, FL",25.7617,-80.1918,False,
TXN000063,USER0002,2025-10-30 04:51:54,31.17,McDonald's,"New York, NY",40.7128,-74.006,False,
TXN000806,USER0021,2025-10-30 05:50:54,9.86,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001864,USER0047,2025-10-30 05:57:54,29.99,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001540,USER0039,2025-10-30 07:25:54,11.83,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001029,USER0026,2025-10-30 07:45:54,47.07,Delta Airlines,"San Francisco, CA",37.7749,-122.4194,False,
TXN001002,USER0025,2025-10-30 09:30:54,457.1,Uber,"Denver, CO",39.7392,-104.9903,False,
TXN001189,USER0030,2025-10-30 09:31:54,138.83,Hilton Hotels,"Boston, MA",42.3601,-71.0589,False,
TXN001940,USER0049,2025-10-30 10:17:54,140.14,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001030,USER0026,2025-10-30 10:54:54,17.71,CVS Pharmacy,"San Francisco, CA",37.7749,-122.4194,False,
TXN000731,USER0019,2025-10-30 12:44:54,22.46,Uber,"New York, NY",40.7128,-74.006,False,
TXN001986,USER0050,2025-10-30 13:01:54,135.36,Target,"Chicago, IL",41.8781,-87.6298,False,
TXN000893,USER0023,2025-10-30 13:16:54,177.85,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN000317,USER0008,2025-10-30 14:31:54,42.77,Uber,"Atlanta, GA",33.749,-84.388,False,
TXN000351,USER0009,2025-10-30 14:53:54,51.27,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000157,USER0004,2025-10-30 15:19:54,131.45,Uber,"Houston, TX",29.7604,-95.3698,False,
TXN000027,USER0001,2025-10-30 15:45:54,14.16,Target,"New York, NY",40.7128,-74.006,False,
TXN001190,USER0030,2025-10-30 16:44:54,9.11,McDonald's,"Boston, MA",42.3601,-71.0589,False,
TXN000652,USER0017,2025-10-30 17:33:54,21.91,Delta Airlines,"Atlanta, GA",33.749,-84.388,False,
TXN001145,USER0029,2025-10-30 19:40:54,10.74,McDonald's,"Chicago, IL",41.8781,-87.6298,False,
TXN001865,USER0047,2025-10-30 19:50:54,37.97,Hilton Hotels,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001191,USER0030,2025-10-30 21:16:54,41.33,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN000419,USER0011,2025-10-31 00:03:54,21.4,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN000760,USER0020,2025-10-31 01:11:54,80.77,Uber,"Atlanta, GA",33.749,-84.388,False,
TXN001388,USER0035,2025-10-31 02:18:54,18.81,Online Retailer,"Seattle, WA",47.6062,-122.3321,False,
TXN000499,USER0013,2025-10-31 03:01:54,114.06,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN001705,USER0043,2025-10-31 07:03:54,190.94,Amazon.com,"Miami, FL",25.7617,-80.1918,False,
TXN000453,USER0012,2025-10-31 08:42:54,127.48,Target,"New York, NY",40.7128,-74.006,False,
TXN000618,USER0016,2025-10-31 10:25:54,100.14,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN000158,USER0004,2025-10-31 11:40:54,17.29,Netflix,"Houston, TX",29.7604,-95.3698,False,
TXN000318,USER0008,2025-10-31 13:15:54,242.63,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN001784,USER0045,2025-10-31 13:19:54,35.17,Gas Station,"Denver, CO",39.7392,-104.9903,False,
TXN001300,USER0033,2025-10-31 14:59:54,47.81,Home Depot,"Chicago, IL",41.8781,-87.6298,False,
TXN001146,USER0029,2025-10-31 18:42:54,484.98,Apple Store,"Chicago, IL",41.8781,-87.6298,False,
TXN001301,USER0033,2025-10-31 19:32:54,12.01,Chipotle,"Chicago, IL",41.8781,-87.6298,False,
TXN001616,USER0041,2025-10-31 22:11:54,35.66,Amazon.com,"Seattle, WA",47.6062,-122.3321,False,
TXN000653,USER0017,2025-10-31 23:44:54,93.42,Gas Station,"Atlanta, GA",33.749,-84.388,False,
TXN000381,USER0010,2025-10-31 23:53:54,42.19,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN000529,USER0014,2025-11-01 01:09:54,322.58,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN000116,USER0003,2025-11-01 01:16:54,26.34,Uber,"Miami, FL",25.7617,-80.1918,False,
TXN000939,USER0024,2025-11-01 02:16:54,189.36,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN001740,USER0044,2025-11-01 06:33:54,146.81,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN001389,USER0035,2025-11-01 08:39:54,29.83,Delta Airlines,"Seattle, WA",47.6062,-122.3321,False,
TXN001903,USER0048,2025-11-01 11:15:54,7.43,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN001262,USER0032,2025-11-01 11:18:54,44.19,Target,"Miami, FL",25.7617,-80.1918,False,
TXN000580,USER0015,2025-11-01 15:58:54,40.5,Local Grocery,"Houston, TX",29.7604,-95.3698,False,
TXN000619,USER0016,2025-11-01 16:15:54,6.31,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN000028,USER0001,2025-11-01 16:45:54,20.01,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000807,USER0021,2025-11-01 17:16:54,26.66,Shell Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001467,USER0037,2025-11-01 19:11:54,31.7,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000029,USER0001,2025-11-01 19:41:54,36.1,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000117,USER0003,2025-11-01 19:51:54,150.5,Walmart,"Boston, MA",42.3601,-71.0589,False,
TXN000853,USER0022,2025-11-01 19:52:54,34.61,Apple Store,"Atlanta, GA",33.749,-84.388,False,
TXN001429,USER0036,2025-11-01 20:06:54,40.27,CVS Pharmacy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001003,USER0025,2025-11-01 20:35:54,125.89,Online Retailer,"Denver, CO",39.7392,-104.9903,False,
TXN000500,USER0013,2025-11-01 20:39:54,294.55,Uber,"New York, NY",40.7128,-74.006,False,
TXN001617,USER0041,2025-11-01 21:12:54,74.74,CVS Pharmacy,"Seattle, WA",47.6062,-122.3321,False,
TXN001667,USER0042,2025-11-01 21:14:54,15.83,Walmart,"San Francisco, CA",37.7749,-122.4194,False,
TXN000693,USER0018,2025-11-01 23:43:54,42.36,Whole Foods,"San Francisco, CA",37.7749,-122.4194,False,
TXN000382,USER0010,2025-11-02 02:41:54,27.12,Netflix,"San Francisco, CA",37.7749,-122.4194,False,
TXN000159,USER0004,2025-11-02 03:24:54,188.65,Target,"Houston, TX",29.7604,-95.3698,False,
TXN001503,USER0038,2025-11-02 04:09:54,15.45,Netflix,"Boston, MA",42.3601,-71.0589,False,
TXN001541,USER0039,2025-11-02 05:01:54,8.94,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001941,USER0049,2025-11-02 05:39:54,404.87,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000530,USER0014,2025-11-02 07:13:54,193.2,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001077,USER0027,2025-11-02 10:12:54,47.54,Online Retailer,"Miami, FL",25.7617,-80.1918,False,
TXN000454,USER0012,2025-11-02 11:17:54,121.48,CVS Pharmacy,"New York, NY",40.7128,-74.006,False,
TXN001031,USER0026,2025-11-02 11:20:54,193.88,McDonald's,"San Francisco, CA",37.7749,-122.4194,False,
TXN001618,USER0041,2025-11-02 12:02:54,147.13,Shell Gas Station,"New York, NY",40.7128,-74.006,False,
TXN001904,USER0048,2025-11-02 12:31:54,91.81,Local Restaurant,"Boston, MA",42.3601,-71.0589,False,
TXN001866,USER0047,2025-11-02 12:55:54,14.59,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000064,USER0002,2025-11-02 13:10:54,16.31,Whole Foods,"New York, NY",40.7128,-74.006,False,
TXN000276,USER0007,2025-11-02 13:44:54,36.38,Hilton Hotels,"Houston, TX",29.7604,-95.3698,False,
TXN000229,USER0006,2025-11-02 14:29:54,37.97,Local Grocery,"Chicago, IL",41.8781,-87.6298,False,
TXN000546,USER0014,2025-11-02 16:25:54,129.34,Target,"Los Angeles, CA",34.0522,-118.2437,True,impossible_travel
TXN000547,USER0014,2025-11-02 16:55:54,158.61,Online Retailer,"Atlanta, GA",33.749,-84.388,True,impossible_travel
TXN000894,USER0023,2025-11-02 17:54:54,162.06,McDonald's,"Boston, MA",42.3601,-71.0589,False,
TXN001347,USER0034,2025-11-02 18:18:54,7.59,Target,"Houston, TX",29.7604,-95.3698,False,
TXN001390,USER0035,2025-11-02 21:15:54,35.01,Netflix,"Seattle, WA",47.6062,-122.3321,False,
TXN001905,USER0048,2025-11-03 01:54:54,156.58,Amazon.com,"Boston, MA",42.3601,-71.0589,False,
TXN000352,USER0009,2025-11-03 02:22:54,120.0,Starbucks,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000895,USER0023,2025-11-03 02:48:54,36.79,Netflix,"Boston, MA",42.3601,-71.0589,False,
TXN001987,USER0050,2025-11-03 03:57:54,17.87,McDonald's,"Atlanta, GA",33.749,-84.388,False,
TXN000383,USER0010,2025-11-03 05:10:54,24.99,Hilton Hotels,"San Francisco, CA",37.7749,-122.4194,False,
TXN000230,USER0006,2025-11-03 06:31:54,42.76,Shell Gas Station,"Chicago, IL",41.8781,-87.6298,False,
TXN000761,USER0020,2025-11-03 08:07:54,55.55,Shell Gas Station,"Atlanta, GA",33.749,-84.388,False,
TXN000384,USER0010,2025-11-03 08:35:54,23.56,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN000420,USER0011,2025-11-03 08:56:54,21.18,Chipotle,"Boston, MA",42.3601,-71.0589,False,
TXN001192,USER0030,2025-11-03 10:01:54,26.35,CVS Pharmacy,"Boston, MA",42.3601,-71.0589,False,
TXN001542,USER0039,2025-11-03 10:58:54,22.59,Local Restaurant,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001741,USER0044,2025-11-03 11:46:54,44.24,Gas Station,"New York, NY",40.7128,-74.006,False,
TXN000694,USER0018,2025-11-03 11:58:54,78.79,Local Grocery,"San Francisco, CA",37.7749,-122.4194,False,
TXN001668,USER0042,2025-11-03 13:02:54,15.07,Netflix,"San Francisco, CA",37.7749,-122.4194,False,
TXN000421,USER0011,2025-11-03 14:37:54,32.3,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN001430,USER0036,2025-11-03 15:44:54,10.42,Chipotle,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000620,USER0016,2025-11-03 15:58:54,45.43,Apple Store,"Houston, TX",29.7604,-95.3698,False,
TXN001669,USER0042,2025-11-03 16:55:54,49.08,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN001263,USER0032,2025-11-03 17:32:54,11.75,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN001670,USER0042,2025-11-03 17:59:54,21.88,Target,"San Francisco, CA",37.7749,-122.4194,False,
TXN000171,USER0004,2025-11-03 18:25:54,2912.37,Online Retailer,"Houston, TX",29.7604,-95.3698,True,high_amount
TXN000455,USER0012,2025-11-03 19:04:54,89.81,Uber,"New York, NY",40.7128,-74.006,False,
TXN000172,USER0004,2025-11-03 19:25:54,4804.21,Online Retailer,"Houston, TX",29.7604,-95.3698,True,high_amount
TXN000173,USER0004,2025-11-03 19:25:54,4842.45,Apple Store,"Houston, TX",29.7604,-95.3698,True,high_amount
TXN000160,USER0004,2025-11-03 20:42:54,19.45,Apple Store,"Houston, TX",29.7604,-95.3698,False,
TXN000456,USER0012,2025-11-03 23:02:54,8.53,Walmart,"New York, NY",40.7128,-74.006,False,
TXN001706,USER0043,2025-11-03 23:19:54,48.03,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN000940,USER0024,2025-11-04 00:56:54,49.11,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN001302,USER0033,2025-11-04 00:58:54,190.44,Whole Foods,"Chicago, IL",41.8781,-87.6298,False,
TXN001391,USER0035,2025-11-04 01:41:54,86.85,Online Retailer,"Seattle, WA",47.6062,-122.3321,False,
TXN001906,USER0048,2025-11-04 03:11:54,47.17,Hilton Hotels,"Boston, MA",42.3601,-71.0589,False,
TXN001303,USER0033,2025-11-04 05:59:54,387.59,McDonald's,"Chicago, IL",41.8781,-87.6298,False,
TXN000654,USER0017,2025-11-04 06:45:54,73.1,Starbucks,"Atlanta, GA",33.749,-84.388,False,
TXN000118,USER0003,2025-11-04 06:57:54,31.01,Local Grocery,"Miami, FL",25.7617,-80.1918,False,
TXN000030,USER0001,2025-11-04 07:38:54,46.99,Starbucks,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000231,USER0006,2025-11-04 09:16:54,11.8,Online Retailer,"Chicago, IL",41.8781,-87.6298,False,
TXN001785,USER0045,2025-11-04 10:59:54,56.47,Target,"Denver, CO",39.7392,-104.9903,False,
TXN000422,USER0011,2025-11-04 13:41:54,177.44,Gas Station,"Boston, MA",42.3601,-71.0589,False,
TXN001304,USER0033,2025-11-04 16:00:54,461.61,Netflix,"Chicago, IL",41.8781,-87.6298,False,
TXN001147,USER0029,2025-11-04 16:50:54,158.56,Shell Gas Station,"Chicago, IL",41.8781,-87.6298,False,
TXN001264,USER0032,2025-11-04 17:26:54,168.15,Walmart,"Miami, FL",25.7617,-80.1918,False,
TXN001988,USER0050,2025-11-04 21:47:54,40.61,Best Buy,"Atlanta, GA",33.749,-84.388,False,
TXN001392,USER0035,2025-11-04 22:47:54,62.86,Target,"Seattle, WA",47.6062,-122.3321,False,
TXN000854,USER0022,2025-11-04 23:37:54,29.13,McDonald's,"San Francisco, CA",37.7749,-122.4194,False,
TXN000277,USER0007,2025-11-05 00:19:54,31.01,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001619,USER0041,2025-11-05 00:45:54,187.14,Target,"Seattle, WA",47.6062,-122.3321,False,
TXN000581,USER0015,2025-11-05 03:12:54,140.69,Local Restaurant,"Houston, TX",29.7604,-95.3698,False,
TXN001265,USER0032,2025-11-05 03:58:54,132.99,Walmart,"Miami, FL",25.7617,-80.1918,False,
TXN001504,USER0038,2025-11-05 04:43:54,39.43,McDonald's,"Boston, MA",42.3601,-71.0589,False,
TXN000385,USER0010,2025-11-05 05:17:54,101.13,McDonald's,"San Francisco, CA",37.7749,-122.4194,False,
TXN000423,USER0011,2025-11-05 06:57:54,199.81,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN000896,USER0023,2025-11-05 07:40:54,37.25,Whole Foods,"Boston, MA",42.3601,-71.0589,False,
TXN000808,USER0021,2025-11-05 09:57:54,96.68,Chipotle,"Houston, TX",29.7604,-95.3698,False,
TXN001348,USER0034,2025-11-05 12:34:54,47.63,Shell Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001468,USER0037,2025-11-05 13:00:54,9.41,Amazon.com,"Denver, CO",39.7392,-104.9903,False,
TXN001942,USER0049,2025-11-05 13:23:54,32.72,Hilton Hotels,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000762,USER0020,2025-11-05 14:12:54,96.84,Local Grocery,"Atlanta, GA",33.749,-84.388,False,
TXN001543,USER0039,2025-11-05 15:02:54,177.86,Hilton Hotels,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001035,USER0026,2025-11-05 16:25:54,481.29,Uber,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001036,USER0026,2025-11-05 16:27:54,383.23,Chipotle,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001037,USER0026,2025-11-05 16:29:54,286.82,Hilton Hotels,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001032,USER0026,2025-11-05 16:31:54,185.55,Starbucks,"San Francisco, CA",37.7749,-122.4194,False,
TXN001038,USER0026,2025-11-05 16:31:54,274.42,Netflix,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001039,USER0026,2025-11-05 16:33:54,468.94,Best Buy,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001040,USER0026,2025-11-05 16:35:54,169.18,Best Buy,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001041,USER0026,2025-11-05 16:37:54,484.75,Starbucks,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001042,USER0026,2025-11-05 16:39:54,333.46,Gas Station,"San Francisco, CA",37.7749,-122.4194,True,high_frequency
TXN001671,USER0042,2025-11-05 19:28:54,23.35,Delta Airlines,"San Francisco, CA",37.7749,-122.4194,False,
TXN000501,USER0013,2025-11-05 19:59:54,134.47,Uber,"Miami, FL",25.7617,-80.1918,False,
TXN000531,USER0014,2025-11-05 20:02:54,6.88,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000353,USER0009,2025-11-05 20:03:54,31.72,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001867,USER0047,2025-11-05 20:38:54,289.03,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001305,USER0033,2025-11-05 21:06:54,227.64,Hilton Hotels,"Chicago, IL",41.8781,-87.6298,False,
TXN000065,USER0002,2025-11-05 21:56:54,379.04,Chipotle,"New York, NY",40.7128,-74.006,False,
TXN001907,USER0048,2025-11-06 02:07:54,105.94,Local Restaurant,"Boston, MA",42.3601,-71.0589,False,
TXN001078,USER0027,2025-11-06 05:02:54,40.66,Delta Airlines,"Miami, FL",25.7617,-80.1918,False,
TXN001707,USER0043,2025-11-06 07:33:54,95.99,Gas Station,"Miami, FL",25.7617,-80.1918,False,
TXN001193,USER0030,2025-11-06 08:10:54,134.07,Local Grocery,"Boston, MA",42.3601,-71.0589,False,
TXN001742,USER0044,2025-11-06 08:47:54,79.83,Walmart,"New York, NY",40.7128,-74.006,False,
TXN000532,USER0014,2025-11-06 12:08:54,212.72,Netflix,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000941,USER0024,2025-11-06 12:13:54,156.74,Amazon.com,"Houston, TX",29.7604,-95.3698,False,
TXN000457,USER0012,2025-11-06 18:22:54,197.8,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN000655,USER0017,2025-11-06 19:56:54,27.13,Target,"Atlanta, GA",33.749,-84.388,False,
TXN001620,USER0041,2025-11-06 20:27:54,347.34,Whole Foods,"Seattle, WA",47.6062,-122.3321,False,
TXN001672,USER0042,2025-11-06 21:14:54,145.63,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN000621,USER0016,2025-11-06 23:02:54,26.19,Whole Foods,"Denver, CO",39.7392,-104.9903,False,
TXN001708,USER0043,2025-11-06 23:11:54,57.03,Best Buy,"Miami, FL",25.7617,-80.1918,False,
TXN000763,USER0020,2025-11-06 23:58:54,125.79,Local Restaurant,"Atlanta, GA",33.749,-84.388,False,
TXN001943,USER0049,2025-11-07 00:37:54,10.81,Netflix,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000119,USER0003,2025-11-07 01:11:54,176.77,Local Grocery,"Miami, FL",25.7617,-80.1918,False,
TXN001989,USER0050,2025-11-07 03:15:54,159.47,Shell Gas Station,"Atlanta, GA",33.749,-84.388,False,
TXN000582,USER0015,2025-11-07 04:14:54,30.57,Shell Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001431,USER0036,2025-11-07 05:28:54,41.84,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000533,USER0014,2025-11-07 05:32:54,28.23,Chipotle,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001393,USER0035,2025-11-07 05:34:54,11.78,Delta Airlines,"San Francisco, CA",37.7749,-122.4194,False,
TXN000066,USER0002,2025-11-07 06:56:54,36.86,Shell Gas Station,"New York, NY",40.7128,-74.006,False,
TXN001868,USER0047,2025-11-07 07:33:54,113.1,Walmart,"Boston, MA",42.3601,-71.0589,False,
TXN000161,USER0004,2025-11-07 08:10:54,305.77,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN000695,USER0018,2025-11-07 08:55:54,6.67,Local Grocery,"San Francisco, CA",37.7749,-122.4194,False,
TXN000232,USER0006,2025-11-07 09:16:54,111.7,Chipotle,"Chicago, IL",41.8781,-87.6298,False,
TXN001743,USER0044,2025-11-07 09:23:54,23.7,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN001349,USER0034,2025-11-07 10:02:54,18.94,Local Restaurant,"Houston, TX",29.7604,-95.3698,False,
TXN001709,USER0043,2025-11-07 10:24:54,22.75,CVS Pharmacy,"Miami, FL",25.7617,-80.1918,False,
TXN000424,USER0011,2025-11-07 11:26:54,27.55,Online Retailer,"Boston, MA",42.3601,-71.0589,False,
TXN001786,USER0045,2025-11-07 14:21:54,24.22,Local Grocery,"Denver, CO",39.7392,-104.9903,False,
TXN001148,USER0029,2025-11-07 14:31:54,98.07,Starbucks,"Chicago, IL",41.8781,-87.6298,False,
TXN001544,USER0039,2025-11-07 16:27:54,149.75,Local Restaurant,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001944,USER0049,2025-11-07 18:06:54,78.12,Local Restaurant,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000764,USER0020,2025-11-07 20:05:54,25.19,Gas Station,"Atlanta, GA",33.749,-84.388,False,
TXN000809,USER0021,2025-11-07 20:57:54,28.3,Local Grocery,"Houston, TX",29.7604,-95.3698,False,
TXN001673,USER0042,2025-11-07 22:59:54,182.82,Shell Gas Station,"San Francisco, CA",37.7749,-122.4194,False,
TXN000278,USER0007,2025-11-08 00:26:54,336.96,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000031,USER0001,2025-11-08 03:25:54,459.38,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001908,USER0048,2025-11-08 03:33:54,79.56,Online Retailer,"Boston, MA",42.3601,-71.0589,False,
TXN001744,USER0044,2025-11-08 05:32:54,67.33,Apple Store,"Denver, CO",39.7392,-104.9903,False,
TXN001033,USER0026,2025-11-08 08:10:54,32.0,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN000696,USER0018,2025-11-08 08:26:54,40.2,Target,"San Francisco, CA",37.7749,-122.4194,False,
TXN000458,USER0012,2025-11-08 12:30:54,7.44,Netflix,"New York, NY",40.7128,-74.006,False,
TXN001194,USER0030,2025-11-08 13:11:54,43.98,Online Retailer,"Boston, MA",42.3601,-71.0589,False,
TXN000622,USER0016,2025-11-08 13:48:54,13.74,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001394,USER0035,2025-11-08 14:53:54,9.57,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN001469,USER0037,2025-11-08 15:30:54,63.81,Starbucks,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000818,USER0021,2025-11-08 16:25:54,154.15,McDonald's,"Houston, TX",29.7604,-95.3698,True,impossible_travel
TXN000819,USER0021,2025-11-08 16:55:54,196.55,Home Depot,"Denver, CO",39.7392,-104.9903,True,impossible_travel
TXN000897,USER0023,2025-11-08 17:32:54,34.67,Hilton Hotels,"Boston, MA",42.3601,-71.0589,False,
TXN000942,USER0024,2025-11-08 18:31:54,26.24,McDonald's,"Seattle, WA",47.6062,-122.3321,False,
TXN001505,USER0038,2025-11-08 21:22:54,22.46,Netflix,"Boston, MA",42.3601,-71.0589,False,
TXN000855,USER0022,2025-11-08 21:36:54,154.06,McDonald's,"Atlanta, GA",33.749,-84.388,False,
TXN001079,USER0027,2025-11-09 00:37:54,95.55,Walmart,"Miami, FL",25.7617,-80.1918,False,
TXN001034,USER0026,2025-11-09 00:42:54,82.45,Shell Gas Station,"San Francisco, CA",37.7749,-122.4194,False,
TXN000120,USER0003,2025-11-09 01:22:54,17.3,Shell Gas Station,"Miami, FL",25.7617,-80.1918,False,
TXN000425,USER0011,2025-11-09 01:36:54,397.82,Hilton Hotels,"Boston, MA",42.3601,-71.0589,False,
TXN001080,USER0027,2025-11-09 02:08:54,18.76,Uber,"Miami, FL",25.7617,-80.1918,False,
TXN001350,USER0034,2025-11-09 03:45:54,31.41,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN000386,USER0010,2025-11-09 03:59:54,117.88,Uber,"San Francisco, CA",37.7749,-122.4194,False,
TXN001945,USER0049,2025-11-09 06:08:54,9.44,Local Grocery,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001745,USER0044,2025-11-09 06:39:54,32.26,Shell Gas Station,"New York, NY",40.7128,-74.006,False,
TXN000765,USER0020,2025-11-09 07:24:54,167.72,Local Restaurant,"Atlanta, GA",33.749,-84.388,False,
TXN000426,USER0011,2025-11-09 09:24:54,26.94,Uber,"Boston, MA",42.3601,-71.0589,False,
TXN001746,USER0044,2025-11-09 10:18:54,116.97,Home Depot,"Denver, CO",39.7392,-104.9903,False,
